kglID,Rank,Platform,Region,Sales
2563,15799,X360,EU,0.02
2563,15799,X360,JP,0
2563,15799,X360,Other,0
2563,15799,X360,Global,0.02
1119,15800,PC,NA,0
1119,15800,PC,EU,0.01
1119,15800,PC,JP,0
1119,15800,PC,Other,0
1119,15800,PC,Global,0.02
11822,15801,PS2,NA,0
11822,15801,PS2,EU,0
11822,15801,PS2,JP,0.02
11822,15801,PS2,Other,0
11822,15801,PS2,Global,0.02
11823,15802,GBA,NA,0.01
11823,15802,GBA,EU,0
11823,15802,GBA,JP,0
11823,15802,GBA,Other,0
11823,15802,GBA,Global,0.02
11824,15803,GC,NA,0.01
11824,15803,GC,EU,0
11824,15803,GC,JP,0
11824,15803,GC,Other,0
11824,15803,GC,Global,0.02
5612,15804,XOne,NA,0.01
5612,15804,XOne,EU,0.01
5612,15804,XOne,JP,0
5612,15804,XOne,Other,0
5612,15804,XOne,Global,0.02
11825,15805,DS,NA,0
11825,15805,DS,EU,0.01
11825,15805,DS,JP,0
11825,15805,DS,Other,0
11825,15805,DS,Global,0.02
11826,15806,DS,NA,0
11826,15806,DS,EU,0
11826,15806,DS,JP,0.02
11826,15806,DS,Other,0
11826,15806,DS,Global,0.02
11661,15807,X360,NA,0.01
11661,15807,X360,EU,0.01
11661,15807,X360,JP,0
11661,15807,X360,Other,0
11661,15807,X360,Global,0.02
11827,15808,DS,NA,0.02
11827,15808,DS,EU,0
11827,15808,DS,JP,0
11827,15808,DS,Other,0
11827,15808,DS,Global,0.02
11828,15809,PS2,NA,0
11828,15809,PS2,EU,0
11828,15809,PS2,JP,0.02
11828,15809,PS2,Other,0
11828,15809,PS2,Global,0.02
11829,15810,DS,NA,0
11829,15810,DS,EU,0
11829,15810,DS,JP,0.02
11829,15810,DS,Other,0
11829,15810,DS,Global,0.02
11830,15811,PS2,NA,0
11830,15811,PS2,EU,0
11830,15811,PS2,JP,0.02
11830,15811,PS2,Other,0
11830,15811,PS2,Global,0.02
7161,15812,X360,NA,0
7161,15812,X360,EU,0.02
7161,15812,X360,JP,0
7161,15812,X360,Other,0
7161,15812,X360,Global,0.02
11831,15813,PSP,NA,0
11831,15813,PSP,EU,0
11831,15813,PSP,JP,0.02
11831,15813,PSP,Other,0
11831,15813,PSP,Global,0.02
11832,15814,Wii,NA,0
11832,15814,Wii,EU,0.01
11832,15814,Wii,JP,0
11832,15814,Wii,Other,0
11832,15814,Wii,Global,0.02
11833,15815,PS2,NA,0
11833,15815,PS2,EU,0
11833,15815,PS2,JP,0.02
11833,15815,PS2,Other,0
11833,15815,PS2,Global,0.02
11834,15816,PC,NA,0
11834,15816,PC,EU,0.01
11834,15816,PC,JP,0
11834,15816,PC,Other,0
11834,15816,PC,Global,0.02
11835,15817,DS,NA,0.02
11835,15817,DS,EU,0
11835,15817,DS,JP,0
11835,15817,DS,Other,0
11835,15817,DS,Global,0.02
9379,15818,GC,NA,0.01
9379,15818,GC,EU,0
9379,15818,GC,JP,0
9379,15818,GC,Other,0
9379,15818,GC,Global,0.02
9685,15819,PSV,NA,0
9685,15819,PSV,EU,0
9685,15819,PSV,JP,0.02
9685,15819,PSV,Other,0
9685,15819,PSV,Global,0.02
11836,15820,PSP,NA,0.02
11836,15820,PSP,EU,0
11836,15820,PSP,JP,0
11836,15820,PSP,Other,0
11836,15820,PSP,Global,0.02
11837,15821,PC,NA,0
11837,15821,PC,EU,0.01
11837,15821,PC,JP,0
11837,15821,PC,Other,0
11837,15821,PC,Global,0.02
3641,15822,PC,NA,0.01
3641,15822,PC,EU,0
3641,15822,PC,JP,0
3641,15822,PC,Other,0
3641,15822,PC,Global,0.02
9760,15823,X360,NA,0
9760,15823,X360,EU,0.01
9760,15823,X360,JP,0
9760,15823,X360,Other,0
9760,15823,X360,Global,0.02
11838,15824,PC,NA,0.01
11838,15824,PC,EU,0
11838,15824,PC,JP,0
11838,15824,PC,Other,0
11838,15824,PC,Global,0.02
11839,15825,PSP,NA,0
11839,15825,PSP,EU,0
11839,15825,PSP,JP,0.02
11839,15825,PSP,Other,0
11839,15825,PSP,Global,0.02
11840,15826,PS2,NA,0
11840,15826,PS2,EU,0
11840,15826,PS2,JP,0.02
11840,15826,PS2,Other,0
11840,15826,PS2,Global,0.02
11841,15827,PC,NA,0
11841,15827,PC,EU,0.01
11841,15827,PC,JP,0
11841,15827,PC,Other,0
11841,15827,PC,Global,0.02
7384,15828,WiiU,NA,0
7384,15828,WiiU,EU,0
7384,15828,WiiU,JP,0.02
7384,15828,WiiU,Other,0
7384,15828,WiiU,Global,0.02
11842,15829,XB,NA,0.01
11842,15829,XB,EU,0
11842,15829,XB,JP,0
11842,15829,XB,Other,0
11842,15829,XB,Global,0.02
11843,15830,DS,NA,0
11843,15830,DS,EU,0
11843,15830,DS,JP,0.02
11843,15830,DS,Other,0
11843,15830,DS,Global,0.02
11844,15831,PC,NA,0.02
11844,15831,PC,EU,0
11844,15831,PC,JP,0
11844,15831,PC,Other,0
11844,15831,PC,Global,0.02
11845,15832,3DS,NA,0
11845,15832,3DS,EU,0
11845,15832,3DS,JP,0.02
11845,15832,3DS,Other,0
11845,15832,3DS,Global,0.02
11846,15833,DS,NA,0
11846,15833,DS,EU,0
11846,15833,DS,JP,0.02
11846,15833,DS,Other,0
11846,15833,DS,Global,0.02
11847,15834,DS,NA,0.01
11847,15834,DS,EU,0.01
11847,15834,DS,JP,0
11847,15834,DS,Other,0
11847,15834,DS,Global,0.02
11848,15835,Wii,NA,0.02
11848,15835,Wii,EU,0
11848,15835,Wii,JP,0
11848,15835,Wii,Other,0
11848,15835,Wii,Global,0.02
11849,15836,GC,NA,0.01
11849,15836,GC,EU,0
11849,15836,GC,JP,0
11849,15836,GC,Other,0
11849,15836,GC,Global,0.02
11850,15837,PC,NA,0
11850,15837,PC,EU,0.01
11850,15837,PC,JP,0
11850,15837,PC,Other,0
11850,15837,PC,Global,0.02
11851,15838,PC,NA,0
11851,15838,PC,EU,0.01
11851,15838,PC,JP,0
11851,15838,PC,Other,0
11851,15838,PC,Global,0.02
11852,15839,PC,NA,0
11852,15839,PC,EU,0.01
11852,15839,PC,JP,0
11852,15839,PC,Other,0
11852,15839,PC,Global,0.02
393,15840,PC,NA,0
393,15840,PC,EU,0.01
393,15840,PC,JP,0
393,15840,PC,Other,0
393,15840,PC,Global,0.02
11853,15841,DS,NA,0.02
11853,15841,DS,EU,0
11853,15841,DS,JP,0
11853,15841,DS,Other,0
11853,15841,DS,Global,0.02
11854,15842,PS3,NA,0
11854,15842,PS3,EU,0
11854,15842,PS3,JP,0.02
11854,15842,PS3,Other,0
11854,15842,PS3,Global,0.02
11855,15843,PSP,NA,0
11855,15843,PSP,EU,0
11855,15843,PSP,JP,0.02
11855,15843,PSP,Other,0
11855,15843,PSP,Global,0.02
11856,15844,DS,NA,0
11856,15844,DS,EU,0
11856,15844,DS,JP,0.02
11856,15844,DS,Other,0
11856,15844,DS,Global,0.02
11857,15845,PS2,NA,0
11857,15845,PS2,EU,0
11857,15845,PS2,JP,0.02
11857,15845,PS2,Other,0
11857,15845,PS2,Global,0.02
11858,15846,DS,NA,0
11858,15846,DS,EU,0
11858,15846,DS,JP,0.02
11858,15846,DS,Other,0
11858,15846,DS,Global,0.02
11859,15847,PSV,NA,0
11859,15847,PSV,EU,0
11859,15847,PSV,JP,0.02
11859,15847,PSV,Other,0
11859,15847,PSV,Global,0.02
11860,15848,X360,NA,0
11860,15848,X360,EU,0
11860,15848,X360,JP,0.02
11860,15848,X360,Other,0
11860,15848,X360,Global,0.02
11861,15849,PSV,NA,0
11861,15849,PSV,EU,0
11861,15849,PSV,JP,0.02
11861,15849,PSV,Other,0
11861,15849,PSV,Global,0.02
11862,15850,X360,NA,0
11862,15850,X360,EU,0
11862,15850,X360,JP,0.02
11862,15850,X360,Other,0
11862,15850,X360,Global,0.02
11863,15851,PC,NA,0.01
11863,15851,PC,EU,0
11863,15851,PC,JP,0
11863,15851,PC,Other,0
11863,15851,PC,Global,0.02
11864,15852,DS,NA,0
11864,15852,DS,EU,0
11864,15852,DS,JP,0.02
11864,15852,DS,Other,0
11864,15852,DS,Global,0.02
11498,15853,PS3,NA,0
11498,15853,PS3,EU,0
11498,15853,PS3,JP,0.02
11498,15853,PS3,Other,0
11498,15853,PS3,Global,0.02
11865,15854,Wii,NA,0.01
11865,15854,Wii,EU,0
11865,15854,Wii,JP,0
11865,15854,Wii,Other,0
11865,15854,Wii,Global,0.02
11866,15855,PS4,NA,0.01
11866,15855,PS4,EU,0
11866,15855,PS4,JP,0
11866,15855,PS4,Other,0
11866,15855,PS4,Global,0.02
11867,15856,DS,NA,0.02
11867,15856,DS,EU,0
11867,15856,DS,JP,0
11867,15856,DS,Other,0
11867,15856,DS,Global,0.02
11532,15857,DS,NA,0
11532,15857,DS,EU,0.01
11532,15857,DS,JP,0
11532,15857,DS,Other,0
11532,15857,DS,Global,0.02
11868,15858,PC,NA,0.01
11868,15858,PC,EU,0
11868,15858,PC,JP,0
11868,15858,PC,Other,0
11868,15858,PC,Global,0.02
11869,15859,PSP,NA,0
11869,15859,PSP,EU,0
11869,15859,PSP,JP,0.02
11869,15859,PSP,Other,0
11869,15859,PSP,Global,0.02
11870,15860,PSV,NA,0
11870,15860,PSV,EU,0
11870,15860,PSV,JP,0.02
11870,15860,PSV,Other,0
11870,15860,PSV,Global,0.02
9263,15861,PC,NA,0
9263,15861,PC,EU,0.01
9263,15861,PC,JP,0
9263,15861,PC,Other,0
9263,15861,PC,Global,0.02
6135,15862,Wii,NA,0
6135,15862,Wii,EU,0.01
6135,15862,Wii,JP,0
6135,15862,Wii,Other,0
6135,15862,Wii,Global,0.02
11871,15863,PC,NA,0
11871,15863,PC,EU,0.01
11871,15863,PC,JP,0
11871,15863,PC,Other,0
11871,15863,PC,Global,0.02
11872,15864,PSP,NA,0
11872,15864,PSP,EU,0
11872,15864,PSP,JP,0.02
11872,15864,PSP,Other,0
11872,15864,PSP,Global,0.02
11873,15865,PSV,NA,0
11873,15865,PSV,EU,0
11873,15865,PSV,JP,0.02
11873,15865,PSV,Other,0
11873,15865,PSV,Global,0.02
11874,15866,3DS,NA,0
11874,15866,3DS,EU,0
11874,15866,3DS,JP,0.02
11874,15866,3DS,Other,0
11874,15866,3DS,Global,0.02
11875,15867,PS2,NA,0
11875,15867,PS2,EU,0
11875,15867,PS2,JP,0.02
11875,15867,PS2,Other,0
11875,15867,PS2,Global,0.02
11876,15868,DS,NA,0.01
11876,15868,DS,EU,0
11876,15868,DS,JP,0
11876,15868,DS,Other,0
11876,15868,DS,Global,0.02
11877,15869,DS,NA,0
11877,15869,DS,EU,0
11877,15869,DS,JP,0.02
11877,15869,DS,Other,0
11877,15869,DS,Global,0.02
11878,15870,DS,NA,0
11878,15870,DS,EU,0
11878,15870,DS,JP,0.02
11878,15870,DS,Other,0
11878,15870,DS,Global,0.02
11879,15871,PS3,NA,0
11879,15871,PS3,EU,0
11879,15871,PS3,JP,0.02
11879,15871,PS3,Other,0
11879,15871,PS3,Global,0.02
11880,15872,PC,NA,0.01
11880,15872,PC,EU,0
11880,15872,PC,JP,0
11880,15872,PC,Other,0
11880,15872,PC,Global,0.02
11881,15873,XB,NA,0.01
11881,15873,XB,EU,0
11881,15873,XB,JP,0
11881,15873,XB,Other,0
11881,15873,XB,Global,0.02
11882,15874,PS2,NA,0
11882,15874,PS2,EU,0
11882,15874,PS2,JP,0.02
11882,15874,PS2,Other,0
11882,15874,PS2,Global,0.02
11883,15875,GBA,NA,0.01
11883,15875,GBA,EU,0
11883,15875,GBA,JP,0
11883,15875,GBA,Other,0
11883,15875,GBA,Global,0.02
11884,15876,PS2,NA,0
11884,15876,PS2,EU,0
11884,15876,PS2,JP,0.02
11884,15876,PS2,Other,0
11884,15876,PS2,Global,0.02
11885,15877,PC,NA,0.01
11885,15877,PC,EU,0
11885,15877,PC,JP,0
11885,15877,PC,Other,0
11885,15877,PC,Global,0.02
10443,15878,3DS,NA,0
10443,15878,3DS,EU,0.01
10443,15878,3DS,JP,0
10443,15878,3DS,Other,0
10443,15878,3DS,Global,0.02
11886,15879,GC,NA,0.01
11886,15879,GC,EU,0
11886,15879,GC,JP,0
11886,15879,GC,Other,0
11886,15879,GC,Global,0.02
11887,15880,PSP,NA,0
11887,15880,PSP,EU,0
11887,15880,PSP,JP,0.02
11887,15880,PSP,Other,0
11887,15880,PSP,Global,0.02
11888,15881,Wii,NA,0
11888,15881,Wii,EU,0.01
11888,15881,Wii,JP,0
11888,15881,Wii,Other,0
11888,15881,Wii,Global,0.02
11889,15882,3DS,NA,0
11889,15882,3DS,EU,0
11889,15882,3DS,JP,0.02
11889,15882,3DS,Other,0
11889,15882,3DS,Global,0.02
11890,15883,PC,NA,0.01
11890,15883,PC,EU,0
11890,15883,PC,JP,0
11890,15883,PC,Other,0
11890,15883,PC,Global,0.02
11891,15884,PSV,NA,0
11891,15884,PSV,EU,0
11891,15884,PSV,JP,0.02
11891,15884,PSV,Other,0
11891,15884,PSV,Global,0.02
11892,15885,X360,NA,0
11892,15885,X360,EU,0
11892,15885,X360,JP,0.02
11892,15885,X360,Other,0
11892,15885,X360,Global,0.02
11893,15886,PS2,NA,0
11893,15886,PS2,EU,0
11893,15886,PS2,JP,0.02
11893,15886,PS2,Other,0
11893,15886,PS2,Global,0.02
11894,15887,Wii,NA,0.01
11894,15887,Wii,EU,0
11894,15887,Wii,JP,0
11894,15887,Wii,Other,0
11894,15887,Wii,Global,0.02
11895,15888,PSV,NA,0
11895,15888,PSV,EU,0
11895,15888,PSV,JP,0.02
11895,15888,PSV,Other,0
11895,15888,PSV,Global,0.02
11896,15889,PS4,NA,0
11896,15889,PS4,EU,0
11896,15889,PS4,JP,0.02
11896,15889,PS4,Other,0
11896,15889,PS4,Global,0.02
8179,15890,WiiU,NA,0
8179,15890,WiiU,EU,0
8179,15890,WiiU,JP,0.02
8179,15890,WiiU,Other,0
8179,15890,WiiU,Global,0.02
11897,15891,PC,NA,0
11897,15891,PC,EU,0.01
11897,15891,PC,JP,0
11897,15891,PC,Other,0
11897,15891,PC,Global,0.02
11898,15892,DS,NA,0
11898,15892,DS,EU,0
11898,15892,DS,JP,0.02
11898,15892,DS,Other,0
11898,15892,DS,Global,0.02
11899,15893,GC,NA,0.01
11899,15893,GC,EU,0
11899,15893,GC,JP,0
11899,15893,GC,Other,0
11899,15893,GC,Global,0.02
9922,15894,GC,NA,0.01
9922,15894,GC,EU,0
9922,15894,GC,JP,0
9922,15894,GC,Other,0
9922,15894,GC,Global,0.02
11900,15895,DS,NA,0
11900,15895,DS,EU,0
11900,15895,DS,JP,0.02
11900,15895,DS,Other,0
11900,15895,DS,Global,0.02
11901,15896,PSP,NA,0
11901,15896,PSP,EU,0
11901,15896,PSP,JP,0.02
11901,15896,PSP,Other,0
11901,15896,PSP,Global,0.02
10178,15897,XB,NA,0.01
10178,15897,XB,EU,0
10178,15897,XB,JP,0
10178,15897,XB,Other,0
10178,15897,XB,Global,0.02
11902,15898,PC,NA,0.01
11902,15898,PC,EU,0
11902,15898,PC,JP,0
11902,15898,PC,Other,0
11902,15898,PC,Global,0.02
11903,15899,Wii,NA,0
11903,15899,Wii,EU,0.01
11903,15899,Wii,JP,0
11903,15899,Wii,Other,0
11903,15899,Wii,Global,0.02
11904,15900,PC,NA,0
11904,15900,PC,EU,0.01
11904,15900,PC,JP,0
11904,15900,PC,Other,0
11904,15900,PC,Global,0.02
11905,15901,PS2,NA,0
11905,15901,PS2,EU,0
11905,15901,PS2,JP,0.02
11905,15901,PS2,Other,0
11905,15901,PS2,Global,0.02
11906,15902,DC,NA,0
11906,15902,DC,EU,0
11906,15902,DC,JP,0.02
11906,15902,DC,Other,0
11906,15902,DC,Global,0.02
11907,15903,DS,NA,0
11907,15903,DS,EU,0
11907,15903,DS,JP,0.02
11907,15903,DS,Other,0
11907,15903,DS,Global,0.02
11908,15904,GBA,NA,0.01
11908,15904,GBA,EU,0
11908,15904,GBA,JP,0
11908,15904,GBA,Other,0
11908,15904,GBA,Global,0.02
11909,15905,PS2,NA,0
11909,15905,PS2,EU,0
11909,15905,PS2,JP,0.02
11909,15905,PS2,Other,0
11909,15905,PS2,Global,0.02
11910,15906,PSP,NA,0
11910,15906,PSP,EU,0
11910,15906,PSP,JP,0.02
11910,15906,PSP,Other,0
11910,15906,PSP,Global,0.02
11911,15907,PS2,NA,0
11911,15907,PS2,EU,0
11911,15907,PS2,JP,0.02
11911,15907,PS2,Other,0
11911,15907,PS2,Global,0.02
11912,15908,PSP,NA,0
11912,15908,PSP,EU,0
11912,15908,PSP,JP,0.02
11912,15908,PSP,Other,0
11912,15908,PSP,Global,0.02
11913,15909,DS,NA,0
11913,15909,DS,EU,0
11913,15909,DS,JP,0.02
11913,15909,DS,Other,0
11913,15909,DS,Global,0.02
11914,15910,PSV,NA,0
11914,15910,PSV,EU,0
11914,15910,PSV,JP,0.02
11914,15910,PSV,Other,0
11914,15910,PSV,Global,0.02
11915,15911,3DS,NA,0.01
11915,15911,3DS,EU,0
11915,15911,3DS,JP,0
11915,15911,3DS,Other,0
11915,15911,3DS,Global,0.02
11849,15912,PS2,NA,0.01
11849,15912,PS2,EU,0.01
11849,15912,PS2,JP,0
11849,15912,PS2,Other,0
11849,15912,PS2,Global,0.02
11916,15913,PSP,NA,0
11916,15913,PSP,EU,0
11916,15913,PSP,JP,0.02
11916,15913,PSP,Other,0
11916,15913,PSP,Global,0.02
11917,15914,GBA,NA,0.01
11917,15914,GBA,EU,0
11917,15914,GBA,JP,0
11917,15914,GBA,Other,0
11917,15914,GBA,Global,0.02
11918,15915,PC,NA,0
11918,15915,PC,EU,0.01
11918,15915,PC,JP,0
11918,15915,PC,Other,0
11918,15915,PC,Global,0.02
11919,15916,GBA,NA,0.01
11919,15916,GBA,EU,0
11919,15916,GBA,JP,0
11919,15916,GBA,Other,0
11919,15916,GBA,Global,0.02
11920,15917,PSP,NA,0
11920,15917,PSP,EU,0
11920,15917,PSP,JP,0.02
11920,15917,PSP,Other,0
11920,15917,PSP,Global,0.02
11921,15918,DS,NA,0.01
11921,15918,DS,EU,0
11921,15918,DS,JP,0
11921,15918,DS,Other,0
11921,15918,DS,Global,0.02
11922,15919,DS,NA,0.01
11922,15919,DS,EU,0
11922,15919,DS,JP,0
11922,15919,DS,Other,0
11922,15919,DS,Global,0.02
11923,15920,PSP,NA,0
11923,15920,PSP,EU,0
11923,15920,PSP,JP,0.02
11923,15920,PSP,Other,0
11923,15920,PSP,Global,0.02
11924,15921,DS,NA,0
11924,15921,DS,EU,0.01
11924,15921,DS,JP,0
11924,15921,DS,Other,0
11924,15921,DS,Global,0.02
11925,15922,GBA,NA,0.01
11925,15922,GBA,EU,0
11925,15922,GBA,JP,0
11925,15922,GBA,Other,0
11925,15922,GBA,Global,0.02
11926,15923,DS,NA,0
11926,15923,DS,EU,0
11926,15923,DS,JP,0.02
11926,15923,DS,Other,0
11926,15923,DS,Global,0.02
11927,15924,PSP,NA,0.01
11927,15924,PSP,EU,0
11927,15924,PSP,JP,0
11927,15924,PSP,Other,0
11927,15924,PSP,Global,0.02
11928,15925,PSP,NA,0
11928,15925,PSP,EU,0
11928,15925,PSP,JP,0.02
11928,15925,PSP,Other,0
11928,15925,PSP,Global,0.02
11929,15926,PC,NA,0
11929,15926,PC,EU,0.01
11929,15926,PC,JP,0
11929,15926,PC,Other,0
11929,15926,PC,Global,0.02
11930,15927,PC,NA,0.01
11930,15927,PC,EU,0
11930,15927,PC,JP,0
11930,15927,PC,Other,0
11930,15927,PC,Global,0.02
11931,15928,PS4,NA,0
11931,15928,PS4,EU,0.01
11931,15928,PS4,JP,0
11931,15928,PS4,Other,0
11931,15928,PS4,Global,0.02
11932,15929,PSP,NA,0
11932,15929,PSP,EU,0
11932,15929,PSP,JP,0.02
11932,15929,PSP,Other,0
11932,15929,PSP,Global,0.02
11933,15930,DS,NA,0.01
11933,15930,DS,EU,0
11933,15930,DS,JP,0
11933,15930,DS,Other,0
11933,15930,DS,Global,0.02
11934,15931,PS3,NA,0
11934,15931,PS3,EU,0
11934,15931,PS3,JP,0.02
11934,15931,PS3,Other,0
11934,15931,PS3,Global,0.02
11935,15932,PSV,NA,0
11935,15932,PSV,EU,0
11935,15932,PSV,JP,0.02
11935,15932,PSV,Other,0
11935,15932,PSV,Global,0.02
10926,15933,PSP,NA,0
10926,15933,PSP,EU,0
10926,15933,PSP,JP,0.02
10926,15933,PSP,Other,0
10926,15933,PSP,Global,0.02
9727,15934,XB,NA,0.01
9727,15934,XB,EU,0
9727,15934,XB,JP,0
9727,15934,XB,Other,0
9727,15934,XB,Global,0.02
11936,15935,PSV,NA,0
11936,15935,PSV,EU,0
11936,15935,PSV,JP,0.02
11936,15935,PSV,Other,0
11936,15935,PSV,Global,0.02
11937,15936,PSP,NA,0
11937,15936,PSP,EU,0
11937,15936,PSP,JP,0.02
11937,15936,PSP,Other,0
11937,15936,PSP,Global,0.02
11938,15937,DS,NA,0
11938,15937,DS,EU,0
11938,15937,DS,JP,0.02
11938,15937,DS,Other,0
11938,15937,DS,Global,0.02
11939,15938,DS,NA,0
11939,15938,DS,EU,0.01
11939,15938,DS,JP,0
11939,15938,DS,Other,0
11939,15938,DS,Global,0.02
11940,15939,PS,NA,0.01
11940,15939,PS,EU,0.01
11940,15939,PS,JP,0
11940,15939,PS,Other,0
11940,15939,PS,Global,0.02
11941,15940,DS,NA,0
11941,15940,DS,EU,0
11941,15940,DS,JP,0.02
11941,15940,DS,Other,0
11941,15940,DS,Global,0.02
11942,15941,DS,NA,0.01
11942,15941,DS,EU,0
11942,15941,DS,JP,0
11942,15941,DS,Other,0
11942,15941,DS,Global,0.02
9160,15942,PS3,NA,0
9160,15942,PS3,EU,0.01
9160,15942,PS3,JP,0
9160,15942,PS3,Other,0
9160,15942,PS3,Global,0.02
11943,15943,PS4,NA,0.01
11943,15943,PS4,EU,0.01
11943,15943,PS4,JP,0
11943,15943,PS4,Other,0
11943,15943,PS4,Global,0.02
11944,15944,PSP,NA,0
11944,15944,PSP,EU,0.01
11944,15944,PSP,JP,0
11944,15944,PSP,Other,0
11944,15944,PSP,Global,0.02
11945,15945,DS,NA,0.01
11945,15945,DS,EU,0
11945,15945,DS,JP,0
11945,15945,DS,Other,0
11945,15945,DS,Global,0.02
11946,15946,PSP,NA,0
11946,15946,PSP,EU,0
11946,15946,PSP,JP,0.02
11946,15946,PSP,Other,0
11946,15946,PSP,Global,0.02
11947,15947,PSV,NA,0
11947,15947,PSV,EU,0
11947,15947,PSV,JP,0.02
11947,15947,PSV,Other,0
11947,15947,PSV,Global,0.02
11948,15948,PSV,NA,0
11948,15948,PSV,EU,0
11948,15948,PSV,JP,0.02
11948,15948,PSV,Other,0
11948,15948,PSV,Global,0.02
11949,15949,PS4,NA,0.01
11949,15949,PS4,EU,0
11949,15949,PS4,JP,0
11949,15949,PS4,Other,0
11949,15949,PS4,Global,0.02
11950,15950,PS3,NA,0
11950,15950,PS3,EU,0
11950,15950,PS3,JP,0.02
11950,15950,PS3,Other,0
11950,15950,PS3,Global,0.02
11951,15951,DS,NA,0
11951,15951,DS,EU,0
11951,15951,DS,JP,0.02
11951,15951,DS,Other,0
11951,15951,DS,Global,0.02
11952,15952,PS2,NA,0
11952,15952,PS2,EU,0
11952,15952,PS2,JP,0.02
11952,15952,PS2,Other,0
11952,15952,PS2,Global,0.02
6653,15953,PS2,NA,0.01
6653,15953,PS2,EU,0.01
6653,15953,PS2,JP,0
6653,15953,PS2,Other,0
6653,15953,PS2,Global,0.02
11953,15954,PS2,NA,0.01
11953,15954,PS2,EU,0.01
11953,15954,PS2,JP,0
11953,15954,PS2,Other,0
11953,15954,PS2,Global,0.02
11954,15955,PSP,NA,0
11954,15955,PSP,EU,0
11954,15955,PSP,JP,0.02
11954,15955,PSP,Other,0
11954,15955,PSP,Global,0.02
11955,15956,PSV,NA,0
11955,15956,PSV,EU,0
11955,15956,PSV,JP,0.02
11955,15956,PSV,Other,0
11955,15956,PSV,Global,0.02
8278,15957,XB,NA,0.01
8278,15957,XB,EU,0
8278,15957,XB,JP,0
8278,15957,XB,Other,0
8278,15957,XB,Global,0.02
11956,15958,X360,NA,0
11956,15958,X360,EU,0
11956,15958,X360,JP,0.02
11956,15958,X360,Other,0
11956,15958,X360,Global,0.02
11957,15959,PC,NA,0
11957,15959,PC,EU,0.01
11957,15959,PC,JP,0
11957,15959,PC,Other,0
11957,15959,PC,Global,0.02
11958,15960,DS,NA,0
11958,15960,DS,EU,0
11958,15960,DS,JP,0.02
11958,15960,DS,Other,0
11958,15960,DS,Global,0.02
11959,15961,DS,NA,0.01
11959,15961,DS,EU,0
11959,15961,DS,JP,0
11959,15961,DS,Other,0
11959,15961,DS,Global,0.02
11960,15962,PS2,NA,0.01
11960,15962,PS2,EU,0.01
11960,15962,PS2,JP,0
11960,15962,PS2,Other,0
11960,15962,PS2,Global,0.02
11961,15963,PSP,NA,0
11961,15963,PSP,EU,0
11961,15963,PSP,JP,0.02
11961,15963,PSP,Other,0
11961,15963,PSP,Global,0.02
11962,15964,PSV,NA,0.01
11962,15964,PSV,EU,0
11962,15964,PSV,JP,0
11962,15964,PSV,Other,0
11962,15964,PSV,Global,0.02
11963,15965,PC,NA,0
11963,15965,PC,EU,0.01
11963,15965,PC,JP,0
11963,15965,PC,Other,0
11963,15965,PC,Global,0.02
11964,15966,PC,NA,0
11964,15966,PC,EU,0.01
11964,15966,PC,JP,0
11964,15966,PC,Other,0
11964,15966,PC,Global,0.02
11965,15967,DS,NA,0
11965,15967,DS,EU,0.01
11965,15967,DS,JP,0
11965,15967,DS,Other,0
11965,15967,DS,Global,0.02
11966,15968,PC,NA,0
11966,15968,PC,EU,0.01
11966,15968,PC,JP,0
11966,15968,PC,Other,0
11966,15968,PC,Global,0.02
11967,15969,DS,NA,0
11967,15969,DS,EU,0
11967,15969,DS,JP,0.02
11967,15969,DS,Other,0
11967,15969,DS,Global,0.02
11968,15970,PS3,NA,0
11968,15970,PS3,EU,0
11968,15970,PS3,JP,0.02
11968,15970,PS3,Other,0
11968,15970,PS3,Global,0.02
11969,15971,PC,NA,0.01
11969,15971,PC,EU,0
11969,15971,PC,JP,0
11969,15971,PC,Other,0
11969,15971,PC,Global,0.02
11970,15972,PSV,NA,0
11970,15972,PSV,EU,0
11970,15972,PSV,JP,0.02
11970,15972,PSV,Other,0
11970,15972,PSV,Global,0.02
5038,15973,PS2,NA,0.01
5038,15973,PS2,EU,0.01
5038,15973,PS2,JP,0
5038,15973,PS2,Other,0
5038,15973,PS2,Global,0.02
11971,15974,PS2,NA,0
11971,15974,PS2,EU,0
11971,15974,PS2,JP,0.02
11971,15974,PS2,Other,0
11971,15974,PS2,Global,0.02
11972,15975,PS2,NA,0
11972,15975,PS2,EU,0
11972,15975,PS2,JP,0.02
11972,15975,PS2,Other,0
11972,15975,PS2,Global,0.02
11973,15976,PSP,NA,0
11973,15976,PSP,EU,0
11973,15976,PSP,JP,0.02
11973,15976,PSP,Other,0
11973,15976,PSP,Global,0.02
11974,15977,PSP,NA,0
11974,15977,PSP,EU,0
11974,15977,PSP,JP,0.02
11974,15977,PSP,Other,0
11974,15977,PSP,Global,0.02
11975,15978,PC,NA,0.01
11975,15978,PC,EU,0
11975,15978,PC,JP,0
11975,15978,PC,Other,0
11975,15978,PC,Global,0.02
11976,15979,PS2,NA,0
11976,15979,PS2,EU,0
11976,15979,PS2,JP,0.02
11976,15979,PS2,Other,0
11976,15979,PS2,Global,0.02
11977,15980,GC,NA,0.01
11977,15980,GC,EU,0
11977,15980,GC,JP,0
11977,15980,GC,Other,0
11977,15980,GC,Global,0.02
11978,15981,PSP,NA,0
11978,15981,PSP,EU,0
