kglID,Title,Year,Publisher,Genre
9022,Kabuki Warriors,2001,Genki,Action
9023,Gradius Collection,2006,Konami Digital Entertainment,Shooter
9024,Disney's Chicken Little: Ace In Action,2006,Disney Interactive Studios,Shooter
9025,Discworld,1994,Psygnosis,Adventure
9026,Escape from Bug Island,2006,Eidos Interactive,Action
9027,Elite Forces: Unit 77,2009,Deep Silver,Strategy
9028,July,1998,Fortyfive,Adventure
9029,ESPN Winter X-Games: Snowboarding 2002,2000,Konami Digital Entertainment,Sports
9030,Bleach: Versus Crusade,2008,Sega,Fighting
9031,Kanon,2000,NEC Interchannel,Adventure
9032,NanoBreaker,2005,Konami Digital Entertainment,Action
9033,My Pet Shop,2008,Square Enix,Simulation
9034,Guitar Freaks 3rdMIX & DrumMania 2ndMIX,2000,Konami Digital Entertainment,Simulation
9035,Miami Vice: The Game,2006,Activision,Shooter
9036,Broken Sword 5: The Serpent's Curse,2015,Revolution Software,Adventure
9037,Disney's Magical Quest 2 Starring Mickey and Minnie,2003,Capcom,Action
9038,Western Riding Academy,2010,Destineer,Simulation
9039,My Pet Chimp,2010,505 Games,Simulation
9040,Ikki Tousen: Xross Impact,2010,Marvelous Interactive,Action
9041,Bullet Girls,2014,D3Publisher,Action
9042,Paws & Claws: Marine Rescue,2011,THQ,Simulation
9043,Super Mahjong 2: Honkaku 4Jin Uchi,1993,Imax,Misc
9044,XGRA: Extreme G Racing Association,2003,Acclaim Entertainment,Racing
9045,Cabela's Trophy Bucks,2008,Activision Value,Sports
9046,Mitsukete! Keroro Gunsou: Machigai Sagashi Daisakusen de Arimasu!,2007,Namco Bandai Games,Action
9047,Pop'n Music Portable 2,2011,Konami Digital Entertainment,Misc
9048,Smart Boy's Toys Club,2008,505 Games,Misc
9049,Ys vs. Sora no Kiseki: Alternative Saga,2010,Falcom Corporation,Fighting
9050,Naruto: Ultimate Ninja Heroes ,2006,Namco Bandai Games,Fighting
9051,Max & the Magic Marker,2011,Unknown,Platform
9052,Legend of the Dragon,2007,Game Factory,Fighting
9053,Akagawa Jirou Mystery: Yasoukyoku - Hon ni Manekareta Satsujin,2008,Marvelous Interactive,Adventure
9054,Ray Tracers,1997,Sony Computer Entertainment,Racing
9055,Monster Madness: Grave Danger,2008,SouthPeak Games,Shooter
9056,Sprung - A Game Where Everyone Scores,2004,Ubisoft,Adventure
9057,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 14: CR Shinseiki Evangelion: Saigo no Mono,2009,D3Publisher,Misc
9058,Nicola Kanshuu: Model * Oshare Audition,2010,Alchemist,Misc
9059,Kururin Paradise,2002,Unknown,Puzzle
9060,Kiniro no Corda 2,2007,Tecmo Koei,Role-Playing
9061,Fast Food Panic,2009,Nobilis,Simulation
9062,Dynasty Warriors Vs,2012,Ackkstudios,Action
9063,Another Code R: A Journey into Lost Memories,2009,Nintendo,Adventure
9064,Gallop Racer 2004,2004,Zoo Digital Publishing,Sports
9065,Rayman: Hoodlum's Revenge,2005,Ubisoft,Platform
9066,Sunrise Eiyuutan R,2000,Sunrise Interactive,Role-Playing
9067,Mobile Suit Gundam Seed: Never Ending Tomorrow,2004,Namco Bandai Games,Shooter
9068,The Book of Unwritten Tales: The Critter Chronicles,2011,Crimson Cow,Action
9069,Octomania,2007,Midas Interactive Entertainment,Puzzle
9070,Fishing Master ,2007,Konami Digital Entertainment,Sports
9071,Zill O'll Infinite Plus,2009,Tecmo Koei,Role-Playing
9072,Pawly Pets: My Vet Practice,2007,Ubisoft,Strategy
9073,Tonka Rescue Patrol,2003,TDK Mediactive,Action
9074,GunGriffon II,1998,ESP,Simulation
9075,Crimson Gem Saga,2008,Sega,Role-Playing
9076,Legend of Kay,2015,Nordic Games,Action
9077,Order Up!!,2011,Funbox Media,Action
9078,Steambot Chronicles: Battle Tournament,2008,Irem Software Engineering,Fighting
9079,Bomberman Land,2007,Hudson Entertainment,Misc
9080,Spy Fox in Dry Cereal,2008,Majesco Entertainment,Adventure
9081,Cel Damage,2002,Electronic Arts,Racing
9082,Killer Instinct ,2013,Microsoft Game Studios,Fighting
9083,Famicom Mini: Balloon Fight,2004,Nintendo,Action
9084,Steins;Gate: Senkei Kousoku no Phonogram,2013,5pb,Adventure
9085,Seaman 2: Peking Genjin Ikusei Kit,2007,Sega,Simulation
9086,Chou Gekijouban Keroro Gunsou 3: Tenkuu Daibouken de Arimasu!,2008,Namco Bandai Games,Action
9087,Ratchet & Clank Collection,2014,Sony Computer Entertainment,Action
9088,The Pinball of the Dead,2002,Sega,Misc
9089,Growlanser IV: Over Reloaded,2011,Atlus,Role-Playing
9090,Arc the Lad: End of Darkness,2004,Sony Computer Entertainment,Role-Playing
9091,The King of Route 66,2003,Sega,Racing
9092,Bubble Bobble also featuring Rainbow Islands,1995,Acclaim Entertainment,Puzzle
9093,Intellivision Lives!,2004,Crave Entertainment,Misc
9094,Star Wars Knights of the Old Republic II: The Sith Lords,2005,LucasArts,Role-Playing
9095,Panzer Tactics,2007,10TACLE Studios,Strategy
9096,Robotica,1994,Sega,Shooter
9097,Deathrow: Underground Team Combat,2002,Ubisoft,Sports
9098,Land of the Dead: Road to Fiddler's Green,2005,Groove Games,Shooter
9099,R-Types,1998,Virgin Interactive,Shooter
9100,Star Fighter,1995,Telstar,Shooter
9101,Kuukan * Zukei: Hirameki Training - KuuTore,2008,Benesse,Misc
9102,Osu! Tatakae! Ouendan,2005,Nintendo,Misc
9103,Dissidia: Final Fantasy Universal Tuning,2009,Square Enix,Fighting
9104,Game Center CX: 3-Choume no Arino,2014,Namco Bandai Games,Action
9105,Age of Empires Online,2011,Microsoft Game Studios,Strategy
9106,Meitantei Conan: Aoki Houseki no Rinbukyoku,2011,Namco Bandai Games,Adventure
9107,The Legend of Heroes: Trails in the Sky Second Chapter,2007,Falcom Corporation,Role-Playing
9108,Challenge Me: Brain Puzzles,2009,Oxygen Interactive,Puzzle
9109,Legend of Kay,2010,JoWood Productions,Action
9110,From The Abyss,2008,Nobilis,Role-Playing
9111,Tron 2.0: Killer App,2004,Disney Interactive Studios,Action
9112,Mega Minis Volume 3,2011,Sony Computer Entertainment,Misc
9113,Jurassic Park III: Park Builder,2001,Konami Digital Entertainment,Simulation
9114,Mario vs. Donkey Kong: Tipping Stars,2015,Nintendo,Puzzle
9115,Unchained Blades,2011,FuRyu,Role-Playing
9116,Rurouni Kenshin: Meiji Kenkaku Romantan Saisen,2011,Namco Bandai Games,Fighting
9117,Di-Gata Defenders,2008,Game Factory,Role-Playing
9118,Star Trek: Tactical Assault,2006,Ubisoft,Strategy
9119,Warhammer: Battle For Atluma,2006,Namco Bandai Games,Action
9120,Sudoku Ball Detective,2009,Playlogic Game Factory,Puzzle
9121,LEGO Bionicle,2001,LEGO Media,Platform
9122,Power Shovel,2000,JVC,Action
9123,A llI S.V.: A Ressha de Gyoukou 3 Super Version,1995,Pack-In-Video,Simulation
9124,Spy Games: Elevator Mission,2007,Tommo,Shooter
9125,Strike Force Bowling,2005,Crave Entertainment,Sports
9126,Song of the Deep,2016,Insomniac Games,Action
9127,Earth Defense Force 2017 Portable,2012,D3Publisher,Action
9128,Atelier Iris 2: The Azoth Of Destiny,2005,Tecmo Koei,Role-Playing
9129,There,2002,Infogrames,Simulation
9130,Atari's Greatest Hits: Volume 2,2011,Atari,Misc
9131,Chuck E. Cheese's Playhouse,2010,UFO Interactive,Misc
9132,Tokimeki no Houkago,1998,Konami Digital Entertainment,Misc
9133,Championship Surfer,2000,Mattel Interactive,Sports
9134,Monster Garage,2004,Activision Value,Strategy
9135,Taiko no Tatsujin: Atsumete Tomodachi Daisakusen!,2015,Namco Bandai Games,Misc
9136,The Next BIG Thing,2011,Focus Home Interactive,Adventure
9137,Tecmo Classic Arcade,2005,Microsoft Game Studios,Misc
9138,2 Games in 1: Sonic Pinball Party & Columns Crown,2005,Sega,Misc
9139,Valentino Rossi: The Game,2016,Namco Bandai Games,Racing
9140,Mad Maestro!,2001,Eidos Interactive,Misc
9141,A-Train: City Simulator,2014,ArtDink,Simulation
9142,Densha De Go! 3 Tsuukinhen,2001,Taito,Simulation
9143,Biker Mice From Mars,2006,Game Factory,Racing
9144,Paws & Claws: Pampered Pets 2,2011,THQ,Simulation
9145,Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Banchou Portable,2006,Daito,Misc
9146,SpongeBob SquarePants: Plankton's Robotic Revenge,2013,Activision,Shooter
9147,Giants: Citizen Kabuto,2001,Interplay,Shooter
9148,Steins;Gate,2009,5pb,Adventure
9149,A New Beginning,2010,Deep Silver,Adventure
9150,Muppets Party Cruise,2003,TDK Mediactive,Misc
9151,Higurashi Daybreak Portable,2008,Alchemist,Adventure
9152,Crayon Shin-chan: Arashi o Yobu Kasukabe Eiga Stars!,2014,Namco Bandai Games,Adventure
9153,Shonen Jump's One Piece: Grand Battle,2005,Namco Bandai Games,Fighting
9154,Barbie Horse Adventures: Wild Horse Rescue,2003,Vivendi Games,Sports
9155,Winx Club: Quest for the Codex,2006,Konami Digital Entertainment,Action
9156,Blast Lacrosse,2001,Acclaim Entertainment,Sports
9157,Devil's Third,2015,Nintendo,Action
9158,Arkanoid DS,2007,Square Enix,Puzzle
9159,Kikou Heidan J-Phoenix,2001,Takara,Action
9160,Barbie and Her Sisters Puppy Rescue,2015,Namco Bandai Games,Action
9161,Zero Escape: Zero Time Dilemma,2016,Aksys Games,Adventure
9162,Shonen Jump's Shaman King: Legacy of the Spirits - Soaring Hawk/Sprinting Wolf,2005,Konami Digital Entertainment,Action
9163,Bubble Bobble: Old & New,2002,Empire Interactive,Puzzle
9164,Naruto Shippuden: Gekito Ninja Taisen! Special,2010,Takara Tomy,Fighting
9165,Jissen Pachislot Secrets! Fist of the North Star F - Seikimatsu Kyuuseishu Densetsu,2012,Sega,Action
9166,Akai Katana Shin,2011,Cave,Shooter
9167,Kekkon: Marriage,1995,Shogakukan,Adventure
9168,Terraria,2014,505 Games,Action
9169,Nicola Kanshuu: Model * Oshare Audition 2,2011,Alchemist,Action
9170,KimiKiss,2006,Enterbrain,Adventure
9171,World Cup of Pool,2009,Midas Interactive Entertainment,Sports
9172,Chevrolet Camaro: Wild Ride,2010,Storm City Games,Racing
9173,Imagine: Cheerleader,2009,Ubisoft,Simulation
9174,Risen 3: Titan Lords,2015,Deep Silver,Role-Playing
9175,Hisshou Pachinko*Pachi-Slot Kouryaku Series Portable Vol. 1: Shinseiki Evangelion - Tamashii no Kiseki,2010,D3Publisher,Misc
9176,Shining Force Feather,2009,Sega,Strategy
9177,S.T.A.L.K.E.R.: Call of Pripyat,2009,Namco Bandai Games,Shooter
9178,Disney's Kim Possible: Global Gemini,2007,Disney Interactive Studios,Platform
9179,Big Bang Mini,2009,SouthPeak Games,Shooter
9180,Cocoto Kart Racer,2008,Conspiracy Entertainment,Racing
9181,Mobile Suit Gundam 00: Gundam Meisters,2008,Namco Bandai Games,Action
9182,Call of Cthulhu: Dark Corners of the Earth,2005,Take-Two Interactive,Adventure
9183,Coded Arms: Contagion,2007,Konami Digital Entertainment,Shooter
9184,Metal Gear Solid: Social Ops,2002,Konami Digital Entertainment,Action
9185,Minna no DS Seminar: Kanpeki Eitango Ryoku,2006,TDK Core,Misc
9186,Kurupoto Cool Cool Stars,2007,Starfish,Action
9187,The Witcher,2007,Atari,Role-Playing
9188,PenPen TriIceLon,1998,Infogrames,Racing
9189,Kirarin * Revolution: Minna de Odorou Furi Furi Debut!,2008,Konami Digital Entertainment,Simulation
9190,Grey's Anatomy: The Video Game,2009,Ubisoft,Adventure
9191,Salt Lake 2002,2002,Ubisoft,Sports
9192,Dreamer Series: Zoo Keeper,2010,DreamCatcher Interactive,Simulation
9193,Warriors of the Lost Empire,2007,Mercury Games,Role-Playing
9194,Crazy Chicken Tales,2009,Conspiracy Entertainment,Action
9195,Super Robot Wars OG Saga Masou Kishin F: Coffin of the End,2014,Namco Bandai Games,Strategy
9196,Hagane no Renkinjutsushi - Fullmetal Alchemist: Yakusoku no Hi e,2010,Namco Bandai Games,Action
9197,Sacred 2: Fallen Angel,2008,Ascaron Entertainment GmbH,Role-Playing
9198,Playmobil Knights,2009,Mindscape,Action
9199,DropCast,2008,THQ,Puzzle
9200,Nazotoki Battle Tore! Densetsu no Makyuu o Fukkatsu Saseyo!,2014,Namco Bandai Games,Action
9201,Summon Night 2,2008,Namco Bandai Games,Role-Playing
9202,Chou Soujuu Mecha MG,NA,N/A,Simulation
9203,Alvin and the Chipmunks,2007,Eidos Interactive,Misc
9204,EverQuest II: Destiny of Velious,2011,Sony Online Entertainment,Role-Playing
9205,Rurouni Kenshin: Meiji Kenyaku Romantan - Kansen,2012,Namco Bandai Games,Action
9206,Neon Genesis Evangelion,1999,Namco Bandai Games,Adventure
9207,Serious Sam II,2005,Take-Two Interactive,Shooter
9208,ICO,2011,Sony Computer Entertainment,Action
9209,Flipnic: Ultimate Pinball,2003,Ubisoft,Misc
9210,Eigo de Tabisuru: Little Charo,2011,Nintendo,Misc
9211,NBA Hangtime,1996,Midway Games,Sports
9212,D.C. II P.S.: Da Capo II Plus Situation,2008,Kadokawa Shoten,Adventure
9213,Top Gear Hyper-Bike,1999,Kemco,Racing
9214,Brunswick Circuit Pro Bowling,1999,THQ,Sports
9215,Olympic Hockey 98,1998,GT Interactive,Sports
9216,CyberTiger,2000,Electronic Arts,Sports
9217,Penny Racers,1998,THQ,Racing
9218,Virtual Chess 64,1998,Titus,Misc
9219,Marvel Super Heroes,1997,Capcom,Fighting
9220,Mike Piazza's Strike Zone,1998,GT Interactive,Sports
9221,Bust-A-Move '99,1998,Acclaim Entertainment,Puzzle
9222,Star Soldier: Vanishing Earth,1998,Hudson Entertainment,Shooter
9223,Worms Blast,2002,Ubisoft,Puzzle
9224,Prinny: Can I Really Be The Hero? ,NA,N/A,Action
9225,The Legend of Heroes VII: The Trail of Blue,2014,Nihon Falcom Corporation,Role-Playing
9226,Smile PreCure! Let's Go! Marchen World,2012,Namco Bandai Games,Action
9227,Tokyo Xtreme Racer Advance,2005,Crave Entertainment,Racing
9228,Destiny: The Collection,2016,Activision,Shooter
9229,Gun Showdown,2006,Activision,Action
9230,Syndicate,1992,Electronic Arts,Strategy
9231,Foster's Home for Imaginary Friends: Imagination Invaders,2007,Midway Games,Adventure
9232,I Love Beauty: Hollywood Makeover,2009,City Interactive,Misc
9233,Power Pro Success Legends,2010,Konami Digital Entertainment,Sports
9234,Combat Elite: WWII Paratroopers,NA,Unknown,Shooter
9235,Rock Blast,2008,UFO Interactive,Puzzle
9236,Pheasants Forever Wingshooter,2010,Unknown,Shooter
9237,Ivy the Kiwi?,2010,Rising Star Games,Puzzle
9238,Killer Loop,1999,Crave Entertainment,Racing
9239,Cabela's Dangerous Hunts: Ultimate Challenge,2006,Activision Value,Sports
9240,Xiaolin Showdown,2006,Konami Digital Entertainment,Action
9241,Worldwide Soccer,1994,Sega,Sports
9242,Toriko: Gourmet Battle!,2013,Namco Bandai Games,Role-Playing
9243,Zoo Tycoon: Complete Collection,2003,Microsoft Game Studios,Strategy
9244,Commandos: Strike Force,2006,Eidos Interactive,Shooter
9245,Mobile Suit Gundam: Gundam vs. Zeta Gundam,2004,Namco Bandai Games,Shooter
9246,Guilty Gear X: Advance Edition,2002,Sammy Corporation,Fighting
9247,Zoo Tycoon 2,2004,Microsoft Game Studios,Strategy
9248,Fate/Tiger Colosseum Upper,2008,Capcom,Fighting
9249,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: KanKen DS3 Deluxe,2009,Rocket Company,Misc
9250,Rooms: The Main Building,2010,Hudson Soft,Adventure
9251,Theresia...,2008,Arc System Works,Adventure
9252,Pop Cutie! Street Fashion Simulation,2008,Tecmo Koei,Simulation
9253,Top Gun: Hard Lock,2012,505 Games,Action
9254,JoJo's Bizarre Adventure: All Star Battle,2012,Take-Two Interactive,Fighting
9255,Genkai Tokki: Moero Crystal,2015,Compile Heart,Role-Playing
9256,PachiPara 13: Super Umi no Pachi-Pro Fuuunroku,2006,Irem Software Engineering,Misc
9257,Satisfashion,2010,Destineer,Misc
9258,Winning Post 4 Maximum,2000,Tecmo Koei,Sports
9259,Oddworld: Munch's Oddysee,2003,THQ,Platform
9260,Match 3 Madness,2010,Foreign Media Games,Puzzle
9261,Exhibition Volume 5,2004,Microsoft Game Studios,Misc
9262,Record of Lodoss War: Eiyuu Sensou,1994,Sega,Role-Playing
9263,DuckTales: Remastered,2013,Capcom,Action
9264,Starry ? Sky: In Summer,2010,Asgard,Misc
9265,Imagine: Resort Owner,2010,Ubisoft,Strategy
9266,Pro Yakyuu Netsu Star 2007,2007,Namco Bandai Games,Sports
9267,Klonoa Beach Volleyball,2002,Namco Bandai Games,Sports
9268,Melty Blood: Actress Again,2009,Ecole,Fighting
9269,Izuna 2: The Unemployed Ninja Returns,2007,Success,Role-Playing
9270,Centipede: Infestation,2011,Atari,Shooter
9271,Mercury Meltdown,2006,Atari,Action
9272,SingStar Mallorca Party,2009,Sony Computer Entertainment,Misc
9273,3D Lemmings,1995,Psygnosis,Puzzle
9274,Hi Hi Puffy AmiYumi: Kaznapped,2005,D3Publisher,Action
9275,Resident Evil - Code: Veronica X,2003,Capcom,Action
9276,Broken Sword: The Shadow of the Templars,2002,BAM! Entertainment,Adventure
9277,Summon Night 6: Lost Borders,2016,Namco Bandai Games,Action
9278,Tenchi Muyou! Ryoukouki Gokuraku,1995,Yumedia,Adventure
9279,Jacqueline Wilson's Tracy Beaker: The Game,2009,P2 Games,Misc
9280,Doraemon: Nobita no Uchuu Eiyuuki,2015,FuRyu,Action
9281,Trapt,2005,Tecmo Koei,Action
9282,Jewel Legends: Tree of Life,2011,Rising Star Games,Puzzle
9283,Splat Renegade Paintball,2005,Take-Two Interactive,Sports
9284,Zendoku,2007,Eidos Interactive,Puzzle
9285,Metal Max 4: Gekkou no Diva,2013,Kadokawa Shoten,Role-Playing
9286,Crazy Chicken: Pharaoh's Treasure,2007,Phenomedia,Puzzle
9287,Arcana Heart 3,2014,Arc System Works,Fighting
9288,Magi: Aratanaru Sekai,2014,Namco Bandai Games,Role-Playing
9289,PoPoLoCrois,2005,Ignition Entertainment,Role-Playing
9290,Mahouka Koukou no Rettousei: Out of Order,2014,Namco Bandai Games,Adventure
9291,Dragon Rage,2001,3DO,Shooter
9292,Lord of Magna: Maiden Heaven,2014,Marvelous Entertainment,Role-Playing
9293,Dig Dug: Digging Strike,2005,Atari,Puzzle
9294,Dance Sensation!,2010,Majesco Entertainment,Misc
9295,Brave: A Warrior's Tale,2009,SouthPeak Games,Action
9296,Ansatsu Kyoushitsu: Assassin Ikusei Keikaku!!,2016,Namco Bandai Games,Action
9297,Raw Danger! ,2006,505 Games,Action
9298,Archer Maclean Presents: Pool Paradise,2004,Ignition Entertainment,Sports
9299,Tabi no Yubisashi Kaiwachou DS: DS Series 3 Kankoku,2006,Nintendo,Misc
9300,Winx Club: Mission Enchantix,2008,Konami Digital Entertainment,Adventure
9301,Petz Bunnyz Bunch,2011,Ubisoft,Simulation
9302,S.T.A.L.K.E.R.: Shadow of Chernobyl,2007,THQ,Shooter
9303,Backyard Skateboarding 2006,2004,Atari,Sports
9304,Steins;Gate: Hiyoku Renri no Darling,2012,5pb,Action
9305,Captain America: Super Soldier,NA,Sega,Action
9306,Gegege no Kitarou: Youkai Daigekisen,2008,Namco Bandai Games,Action
9307,Emblem of Gundam,2008,Namco Bandai Games,Strategy
9308,The Fast and the Furious,2006,Namco Bandai Games,Racing
9309,Gem Smashers,2011,Crave Entertainment,Platform
9310,G-Police: Weapons of Justice,1999,Psygnosis,Action
9311,Killing Zone,1996,Acclaim Entertainment,Fighting
9312,Policenauts,1995,Konami Digital Entertainment,Adventure
9313,Adventures of Lolo,1989,HAL Laboratory,Puzzle
9314,Quiz! Hexagon II,2010,Namco Bandai Games,Misc
9315,Game of Thrones ,2015,Telltale Games,Adventure
9316,Call of Duty: The War Collection,2010,Activision,Shooter
9317,Racing Gears Advance,2004,Zoo Digital Publishing,Racing
9318,Jewel Master: Cradle of Persia,2012,Rising Star Games,Puzzle
9319,Project Setsuna,2016,Square Enix,Role-Playing
9320,Syphon Filter: Logan's Shadow,2010,Sony Computer Entertainment,Shooter
9321,Daito Giken Koushiki Pachi-Slot Simulator: Shin Yoshimune,2008,Paon,Misc
9322,Tanjou S Debut,1996,NEC Interchannel,Simulation
9323,Nendoroid Generation,2012,Namco Bandai Games,Role-Playing
9324,Pop'n TwinBee: Rainbow Bell Adventure,1993,Konami Digital Entertainment,Platform
9325,Honeycomb Beat,2006,Konami Digital Entertainment,Puzzle
9326,Broken Helix,1997,Konami Digital Entertainment,Action
9327,Katekyoo Hitman Reborn! DS Fate of Heat III - Yuki no Shugosha Raishuu!,2010,Marvelous Interactive,Role-Playing
9328,Hajime no Ippo Portable: Victorious Spirits,2007,Grand Prix Games,Fighting
9329,Nanostray,2005,Majesco Entertainment,Shooter
9330,CMT Presents: Karaoke Revolution Country,2006,Konami Digital Entertainment,Misc
9331,Katekyoo Hitman Reborn! DS: Flame Rumble Mukuro Kyoushuu,2007,Takara Tomy,Fighting
9332,Cid to Chocobo no Fushigi na Dungeon: Toki Wasure no Meikyuu DS+,2008,Square Enix,Role-Playing
9333,Vitamin X to Z,2011,D3Publisher,Adventure
9334,Fatal Frame,2002,Tecmo Koei,Action
9335,Flip's Twisted World,NA,Unknown,Platform
9336,Tom Clancy's Ghost Recon: Advanced Warfighter,2006,Ubisoft,Shooter
9337,Urban Chaos: Riot Response,2006,Eidos Interactive,Shooter
9338,Generation of Chaos,2005,Midas Interactive Entertainment,Role-Playing
9339,Teenage Mutant Ninja Turtles II: Back from the Sewers,1991,Konami Digital Entertainment,Action
9340,Gormiti: The Lords of Nature!,2010,Konami Digital Entertainment,Adventure
9341,The Sims 2: University,2005,Electronic Arts,Simulation
9342,Pucca Power Up,2011,Rising Star Games,Platform
9343,Resident Evil 2,2003,Capcom,Action
9344,MLB Power Pros 2008,2008,Take-Two Interactive,Sports
9345,Real Soccer 2009,2008,Ubisoft,Sports
9346,World Championship Athletics,2009,DTP Entertainment,Sports
9347,Yomawari,2015,Nippon Ichi Software,Adventure
9348,Real Bout Garou Densetsu Special: Dominated Mind,1998,SNK,Fighting
9349,Jumble Madness,2009,Destineer,Puzzle
9350,Vampire Rain: Altered Species,2008,Ignition Entertainment,Action
9351,Sumikko Gurashi: Mura o Tsukurundesu,2016,Nippon Columbia,Misc
9352,Minna no Sukkiri,2009,Sony Computer Entertainment,Sports
9353,Scurge: Hive,2006,SouthPeak Games,Action
9354,Romance of the Three Kingdoms 13,2015,Tecmo Koei,Action
9355,Noddy in Toyland,2011,GSP,Misc
9356,Aquarium by DS,2008,Mercury Games,Simulation
9357,Ride to Hell,2013,Deep Silver,Racing
9358,Burning Rangers,1998,Sega,Platform
9359,Mana Khemia: Alchemists of Al-Revis,2007,Nippon Ichi Software,Role-Playing
9360,Katekyoo Hitman Reborn! DS Flame Rumble XX - Kessen! Shin 6 Chouka,2010,Takara Tomy,Action
9361,Interplay Sports Baseball 2000,1999,Interplay,Sports
9362,Zone of the Enders: The Fist of Mars,2001,Konami Digital Entertainment,Role-Playing
9363,Animorphs: Shattered Reality,2000,Infogrames,Action
9364,Eikan wa Kimini 2002: Koshien no Kodou,2002,DigiCube,Sports
9365,PopStar Guitar,2008,Midway Games,Misc
9366,Mirror's Edge,2009,Electronic Arts,Platform
9367,Blade Dancer: Lineage of Light,2006,Atari,Role-Playing
9368,Jissen Pachislot Hisshouhou! Hokuto no Ken Portable SE,2006,Sega,Misc
9369,G1 Jockey 2,2000,Tecmo Koei,Sports
9370,Mobile Ops: The One Year War,NA,Namco Bandai Games,Simulation
9371,Chaos Rings III,2014,Square Enix,Role-Playing
9372,Senritsu no Stratus,2011,Konami Digital Entertainment,Role-Playing
9373,Katekyoo Hitman Reborn! DS Flame Rumble X - Mirai Chou-Bakuhatsu!!,2009,Takara Tomy,Fighting
9374,Rhapsody: A Musical Adventure,2008,Nippon Ichi Software,Role-Playing
9375,Titan Quest,2006,THQ,Role-Playing
9376,Wantame Fortune Channel,2007,Capcom,Misc
9377,Evangelion: Jo,2009,Namco Bandai Games,Action
9378,Bleach: Blade Battlers 2nd,2007,Sony Computer Entertainment,Fighting
9379,Samurai Jack: The Shadow of Aku,2004,Sega,Action
9380,Kamen Rider Kabuto,2006,Namco Bandai Games,Action
9381,Men in Black The Series: Crashdown,2001,Infogrames,Shooter
9382,Zero Divide,1995,Ocean,Fighting
9383,Tsugunai: Atonement,2001,Sony Computer Entertainment,Role-Playing
9384,Lost Kingdoms II,2003,Activision,Role-Playing
9385,Nights of Azure,2015,Tecmo Koei,Action
9386,Dungeon Keeper 2,1999,Electronic Arts,Action
9387,Viewtiful Joe: Red Hot Rumble,2005,Capcom,Action
9388,The Lord of the Rings: The Battle for Middle-Earth II,2006,Electronic Arts,Strategy
9389,Kaite Shabette Hajimeyou! Monster Farm DS,2007,Tecmo Koei,Role-Playing
9390,Dungeon Explorer: Warriors of Ancient Arts,2007,Rising Star Games,Role-Playing
9391,Broken Sword II: The Smoking Mirror,1997,Sony Computer Entertainment,Adventure
9392,Pump It Up: Exceed,2005,Mastiff,Misc
9393,Hakuouki: Yuugi Roku Ni - Matsuri Hayashi to Taishitachi,2012,Idea Factory,Action
9394,Doki-Doki Universe,2013,Sony Computer Entertainment,Adventure
9395,"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 11: Shinseiki Evangelion - Magokoro o, Kimi ni",2007,D3Publisher,Misc
9396,Girls RPG: Cinderellife,2012,Level 5,Role-Playing
9397,Tom Clancy's Rainbow Six: Critical Hour,NA,Unknown,Shooter
9398,Gothic 3,2006,JoWood Productions,Role-Playing
9399,Scrabble Blast!,2005,Zoo Digital Publishing,Misc
9400,Dino Pets,2009,Avanquest,Simulation
9401,Fate/Stay Night [R̩alta Nua],2012,Kadokawa Shoten,Adventure
9402,The Mysterious Case of Dr. Jekyll and Mr. Hyde,2010,O-Games,Adventure
9403,Gintama no Sugoroku,2013,Namco Bandai Games,Action
9404,Kid Fit Island Resort,2010,Avanquest,Sports
9405,Roogoo Twisted Towers,2009,SouthPeak Games,Puzzle
9406,Doraemon 4: Nobita to Toki no Okoku,1995,Epoch,Platform
9407,Myst,1994,Sunsoft,Adventure
9408,Toaru Kagaku no Chou Denjihou,2011,Kadokawa Shoten,Adventure
9409,Starwinder: The Ultimate Space Race,1996,Mindscape,Racing
9410,The Lost Chronicles of Zerzura,2012,DTP Entertainment,Adventure
9411,Ski Region Simulator,2011,Excalibur Publishing,Simulation
9412,Angelique Trois,2000,Tecmo Koei,Adventure
9413,Dreamer Series: Babysitter,2009,Deep Silver,Simulation
9414,Dance Dance Revolution: Mario Mix ,2005,Nintendo,Simulation
9415,A-Train 6,2000,Midas Interactive Entertainment,Strategy
9416,Meitantei Conan: Tantei Ryoku Trainer,2007,Namco Bandai Games,Misc
9417,ESPN International Winter Sports 2002,2002,Konami Digital Entertainment,Sports
9418,"Tennis no Oji-Sama: Doubles no Oji-Sama - Girls, Be Gracious!",2009,Konami Digital Entertainment,Sports
9419,KimiKiss ,2008,Enterbrain,Adventure
9420,Gold and Glory: The Road to El Dorado,2000,Ubisoft,Adventure
9421,Choro Q Marine: Q Boat,1998,Takara,Racing
9422,GunPey,2006,Atari,Puzzle
9423,BattleBots: Beyond the BattleBox,2002,Vivendi Games,Action
9424,MX vs. ATV Supercross Encore,2015,Nordic Games,Sports
9425,Yuugen Gaisha Brave Company,2011,Namco Bandai Games,Strategy
9426,Mighty Beanz: Pocket Puzzles,2004,Majesco Entertainment,Puzzle
9427,Ken to Mahou to Gakuen Mono. 3D,2011,Acquire,Role-Playing
